run_id,party_victory,rounds_taken,side,name,init_total,init_order,damage_dealt_total,damage_taken_total,hits_landed,crits_landed,opening_burst_triggered,hunters_mark_cast,hunters_mark_bonus_damage
3098,1,7,monsters,Goblin_1,7,7,0,10,0,0,0,0,0
3098,1,7,monsters,Goblin_2,19,2,8,11,2,0,0,0,0
3098,1,7,monsters,Goblin_3,7,6,11,9,2,0,0,0,0
3098,1,7,monsters,Goblin_4,17,4,19,13,3,0,0,0,0
3098,1,7,party,Fighter,17,3,27,0,4,0,0,0,0
3098,1,7,party,Ranger,21,1,34,25,3,1,0,1,9
3098,1,7,party,Rogue,11,5,16,25,1,0,1,0,0
3099,0,10,monsters,Bugbear,9,5,29,30,2,0,0,0,0
3099,0,10,monsters,Goblin_1,21,2,11,12,2,0,0,0,0
3099,0,10,monsters,Goblin_2,7,7,20,9,3,1,0,0,0
3099,0,10,monsters,Goblin_3,12,4,9,0,2,0,0,0,0
3099,0,10,monsters,Goblin_4,16,3,11,0,3,0,0,0,0
3099,0,10,party,Fighter,7,6,38,28,4,1,0,0,0
3099,0,10,party,Ranger,21,1,13,28,2,0,0,1,4
3099,0,10,party,Rogue,5,8,0,24,0,0,0,0,0
3100,1,5,monsters,Bugbear,10,7,0,38,0,0,0,0,0
3100,1,5,monsters,Goblin_1,5,8,8,12,1,0,0,0,0
3100,1,5,monsters,Goblin_2,21,2,0,16,0,0,0,0,0
3100,1,5,monsters,Goblin_3,21,1,0,9,0,0,0,0,0
3100,1,5,monsters,Goblin_4,18,4,18,9,2,1,0,0,0
3100,1,5,party,Fighter,20,3,42,0,4,2,0,0,0
3100,1,5,party,Ranger,16,5,15,4,3,0,0,1,0
3100,1,5,party,Rogue,10,6,27,22,2,0,1,0,0
3101,1,8,monsters,Bugbear,3,6,0,36,0,0,0,0,0
3101,1,8,monsters,Goblin_1,4,5,7,16,2,0,0,0,0
3101,1,8,monsters,Goblin_2,3,8,16,10,2,0,0,0,0
3101,1,8,monsters,Goblin_3,19,1,13,7,2,1,0,0,0
3101,1,8,monsters,Goblin_4,3,7,25,19,4,1,0,0,0
3101,1,8,party,Fighter,7,3,67,7,7,2,0,0,0
3101,1,8,party,Ranger,5,4,21,31,2,0,0,1,5
3101,1,8,party,Rogue,12,2,0,23,0,0,0,0,0
3102,0,7,monsters,Bugbear,7,6,11,30,1,0,0,0,0
3102,0,7,monsters,Goblin_1,15,2,29,21,4,1,0,0,0
3102,0,7,monsters,Goblin_2,14,3,9,0,2,0,0,0,0
3102,0,7,monsters,Goblin_3,14,4,11,0,2,0,0,0,0
3102,0,7,monsters,Goblin_4,6,7,16,0,3,0,0,0,0
3102,0,7,party,Fighter,12,5,40,29,5,1,0,0,0
3102,0,7,party,Ranger,18,1,5,26,1,0,0,1,1
3102,0,7,party,Rogue,5,8,6,21,1,0,0,0,0
3103,1,8,monsters,Bugbear,3,8,0,31,0,0,0,0,0
3103,1,8,monsters,Goblin_1,10,6,5,8,1,0,0,0,0
3103,1,8,monsters,Goblin_2,9,7,16,10,2,1,0,0,0
3103,1,8,monsters,Goblin_3,11,5,15,10,2,1,0,0,0
3103,1,8,monsters,Goblin_4,13,3,22,11,4,0,0,0,0
3103,1,8,party,Fighter,12,4,38,4,4,0,0,0,0
3103,1,8,party,Ranger,20,1,21,29,2,0,0,1,6
3103,1,8,party,Rogue,13,2,11,25,1,0,0,0,0
3104,0,4,monsters,Bugbear,16,3,21,30,2,0,0,0,0
3104,0,4,monsters,Goblin_1,18,2,8,0,2,0,0,0,0
3104,0,4,monsters,Goblin_2,11,5,21,0,3,0,0,0,0
3104,0,4,monsters,Goblin_3,14,4,15,0,2,0,0,0,0
3104,0,4,monsters,Goblin_4,8,6,13,0,3,0,0,0,0
3104,0,4,party,Fighter,6,8,13,29,2,0,0,0,0
3104,0,4,party,Ranger,20,1,17,26,2,0,0,1,7
3104,0,4,party,Rogue,6,7,0,23,0,0,0,0,0
3105,1,4,monsters,Bugbear,10,6,0,27,0,0,0,0,0
3105,1,4,monsters,Goblin_1,9,8,0,9,0,0,0,0,0
3105,1,4,monsters,Goblin_2,10,7,0,7,0,0,0,0,0
3105,1,4,monsters,Goblin_3,15,4,5,8,1,0,0,0,0
3105,1,4,monsters,Goblin_4,17,2,9,7,2,0,0,0,0
3105,1,4,party,Fighter,17,3,9,0,2,0,0,0,0
3105,1,4,party,Ranger,11,5,17,0,2,0,0,1,5
3105,1,4,party,Rogue,23,1,32,14,4,0,1,0,0
3106,1,8,monsters,Bugbear,7,5,12,33,1,0,0,0,0
3106,1,8,monsters,Goblin_1,20,2,5,10,1,0,0,0,0
3106,1,8,monsters,Goblin_2,10,3,11,12,2,0,0,0,0
3106,1,8,monsters,Goblin_3,6,7,14,9,2,0,0,0,0
3106,1,8,monsters,Goblin_4,7,6,6,11,2,0,0,0,0
3106,1,8,party,Fighter,4,8,15,0,3,1,0,0,0
3106,1,8,party,Ranger,9,4,44,20,5,0,0,1,3
3106,1,8,party,Rogue,23,1,16,28,1,0,1,0,0
3107,0,4,monsters,Bugbear,10,4,23,36,2,1,0,0,0
3107,0,4,monsters,Goblin_1,8,7,10,0,2,0,0,0,0
3107,0,4,monsters,Goblin_2,8,6,13,0,2,0,0,0,0
3107,0,4,monsters,Goblin_3,7,8,12,0,2,1,0,0,0
3107,0,4,monsters,Goblin_4,9,5,20,0,3,0,0,0,0
3107,0,4,party,Fighter,16,1,10,28,1,1,0,0,0
3107,0,4,party,Ranger,10,3,8,25,1,0,0,1,1
3107,0,4,party,Rogue,13,2,18,25,1,0,1,0,0
3108,1,7,monsters,Bugbear,20,2,15,30,1,0,0,0,0
3108,1,7,monsters,Goblin_1,17,4,0,10,0,0,0,0,0
3108,1,7,monsters,Goblin_2,16,5,11,9,2,0,0,0,0
3108,1,7,monsters,Goblin_3,7,8,14,11,3,0,0,0,0
3108,1,7,monsters,Goblin_4,12,6,13,16,2,0,0,0,0
3108,1,7,party,Fighter,10,7,36,0,4,1,0,0,0
3108,1,7,party,Ranger,18,3,25,28,2,0,0,1,4
3108,1,7,party,Rogue,22,1,15,25,1,1,1,0,0
3109,1,15,monsters,Bugbear,18,3,6,43,1,0,0,0,0
3109,1,15,monsters,Goblin_1,18,4,13,8,2,2,0,0,0
3109,1,15,monsters,Goblin_2,15,6,17,8,2,1,0,0,0
3109,1,15,monsters,Goblin_3,7,7,11,11,2,0,0,0,0
3109,1,15,monsters,Goblin_4,21,1,12,10,3,0,0,0,0
3109,1,15,party,Fighter,6,8,33,12,5,0,0,0,0
3109,1,15,party,Ranger,19,2,33,25,3,1,0,1,9
3109,1,15,party,Rogue,15,5,14,22,1,1,0,0,0
3110,0,7,monsters,Bugbear,12,4,0,31,0,0,0,0,0
3110,0,7,monsters,Goblin_1,6,7,12,0,2,0,0,0,0
3110,0,7,monsters,Goblin_2,15,2,15,0,3,0,0,0,0
3110,0,7,monsters,Goblin_3,21,1,27,0,6,0,0,0,0
3110,0,7,monsters,Goblin_4,11,5,31,0,5,1,0,0,0
3110,0,7,party,Fighter,6,6,18,33,2,0,0,0,0
3110,0,7,party,Ranger,4,8,13,28,1,0,0,1,6
3110,0,7,party,Rogue,12,3,0,24,0,0,0,0,0
3111,0,9,monsters,Bugbear,8,8,15,39,1,0,0,0,0
3111,0,9,monsters,Goblin_1,21,1,9,15,2,0,0,0,0
3111,0,9,monsters,Goblin_2,10,6,19,0,4,1,0,0,0
3111,0,9,monsters,Goblin_3,11,5,20,0,3,1,0,0,0
3111,0,9,monsters,Goblin_4,16,3,23,0,4,0,0,0,0
3111,0,9,party,Fighter,11,4,30,28,3,1,0,0,0
3111,0,9,party,Ranger,18,2,11,29,1,0,0,1,1
3111,0,9,party,Rogue,8,7,13,29,1,0,1,0,0
3112,1,10,monsters,Bugbear,16,2,0,27,0,0,0,0,0
3112,1,10,monsters,Goblin_1,6,8,3,16,1,0,0,0,0
3112,1,10,monsters,Goblin_2,11,3,5,9,1,0,0,0,0
3112,1,10,monsters,Goblin_3,8,6,18,19,3,0,0,0,0
3112,1,10,monsters,Goblin_4,8,5,12,8,3,0,0,0,0
3112,1,10,party,Fighter,22,1,29,0,4,0,0,0,0
3112,1,10,party,Ranger,7,7,31,17,3,1,0,1,1
3112,1,10,party,Rogue,10,4,19,21,2,0,0,0,0
3113,0,3,monsters,Bugbear,19,1,31,29,2,0,0,0,0
3113,0,3,monsters,Goblin_1,10,6,16,11,2,0,0,0,0
3113,0,3,monsters,Goblin_2,19,2,15,0,3,0,0,0,0
3113,0,3,monsters,Goblin_3,7,8,14,0,3,0,0,0,0
3113,0,3,monsters,Goblin_4,8,7,7,0,1,0,0,0,0
3113,0,3,party,Fighter,17,4,25,30,3,0,0,0,0
3113,0,3,party,Ranger,10,5,9,25,1,0,0,1,1
3113,0,3,party,Rogue,18,3,6,28,1,0,0,0,0
3114,1,6,monsters,Bugbear,5,6,0,31,0,0,0,0,0
3114,1,6,monsters,Goblin_1,4,8,3,8,1,0,0,0,0
3114,1,6,monsters,Goblin_2,11,5,0,11,0,0,0,0,0
3114,1,6,monsters,Goblin_3,20,1,10,11,2,0,0,0,0
3114,1,6,monsters,Goblin_4,18,2,22,11,4,0,0,0,0
3114,1,6,party,Fighter,5,7,18,0,2,2,0,0,0
3114,1,6,party,Ranger,14,3,42,13,4,1,0,1,3
3114,1,6,party,Rogue,11,4,12,22,1,0,1,0,0
3115,1,4,monsters,Bugbear,15,3,0,29,0,0,0,0,0
3115,1,4,monsters,Goblin_1,12,5,0,12,0,0,0,0,0
3115,1,4,monsters,Goblin_2,8,7,0,15,0,0,0,0,0
3115,1,4,monsters,Goblin_3,20,1,8,11,2,0,0,0,0
3115,1,4,monsters,Goblin_4,7,8,10,16,2,0,0,0,0
3115,1,4,party,Fighter,12,6,18,0,2,1,0,0,0
3115,1,4,party,Ranger,12,4,32,0,3,0,0,1,2
3115,1,4,party,Rogue,17,2,33,18,3,0,1,0,0
3116,0,6,monsters,Bugbear,22,2,20,27,1,1,0,0,0
3116,0,6,monsters,Goblin_1,10,5,11,7,2,0,0,0,0
3116,0,6,monsters,Goblin_2,10,4,13,10,2,1,0,0,0
3116,0,6,monsters,Goblin_3,9,6,14,0,3,1,0,0,0
3116,0,6,monsters,Goblin_4,6,7,24,0,4,1,0,0,0
3116,0,6,party,Fighter,4,8,16,30,2,0,0,0,0
3116,0,6,party,Ranger,10,3,14,26,2,0,0,1,3
3116,0,6,party,Rogue,22,1,14,26,1,0,1,0,0
3117,1,6,monsters,Bugbear,9,5,0,33,0,0,0,0,0
3117,1,6,monsters,Goblin_1,5,8,8,8,2,0,0,0,0
3117,1,6,monsters,Goblin_2,21,1,25,11,3,1,0,0,0
3117,1,6,monsters,Goblin_3,7,6,26,10,4,1,0,0,0
3117,1,6,monsters,Goblin_4,13,3,7,10,1,0,0,0,0
3117,1,6,party,Fighter,6,7,39,16,4,1,0,0,0
3117,1,6,party,Ranger,10,4,14,29,1,1,0,1,6
3117,1,6,party,Rogue,18,2,19,21,1,0,1,0,0
3118,1,7,monsters,Bugbear,17,3,15,35,1,0,0,0,0
3118,1,7,monsters,Goblin_1,20,1,3,7,1,0,0,0,0
3118,1,7,monsters,Goblin_2,8,7,3,10,1,0,0,0,0
3118,1,7,monsters,Goblin_3,17,2,18,9,4,0,0,0,0
3118,1,7,monsters,Goblin_4,13,5,9,7,2,0,0,0,0
3118,1,7,party,Fighter,3,8,31,0,4,0,0,0,0
3118,1,7,party,Ranger,16,4,37,24,4,0,0,1,12
3118,1,7,party,Rogue,11,6,0,24,0,0,0,0,0
3119,1,14,monsters,Bugbear,15,5,0,44,0,0,0,0,0
3119,1,14,monsters,Goblin_1,10,7,8,15,1,0,0,0,0
3119,1,14,monsters,Goblin_2,14,6,17,10,3,0,0,0,0
3119,1,14,monsters,Goblin_3,8,8,14,14,2,0,0,0,0
3119,1,14,monsters,Goblin_4,20,2,41,9,6,3,0,0,0
3119,1,14,party,Fighter,18,4,48,25,7,1,0,0,0
3119,1,14,party,Ranger,20,1,24,27,1,1,0,1,11
3119,1,14,party,Rogue,19,3,20,28,1,0,1,0,0
3120,1,5,monsters,Bugbear,20,1,19,27,2,0,0,0,0
3120,1,5,monsters,Goblin_1,11,5,0,7,0,0,0,0,0
3120,1,5,monsters,Goblin_2,3,8,0,11,0,0,0,0,0
3120,1,5,monsters,Goblin_3,19,2,0,11,0,0,0,0,0
3120,1,5,monsters,Goblin_4,13,4,20,14,3,0,0,0,0
3120,1,5,party,Fighter,8,6,28,0,4,0,0,0,0
3120,1,5,party,Ranger,18,3,42,16,5,0,0,1,6
3120,1,5,party,Rogue,5,7,0,23,0,0,0,0,0
3121,1,4,monsters,Bugbear,13,6,0,28,0,0,0,0,0
3121,1,4,monsters,Goblin_1,3,8,0,20,0,0,0,0,0
3121,1,4,monsters,Goblin_2,17,1,8,13,1,0,0,0,0
3121,1,4,monsters,Goblin_3,9,7,0,11,0,0,0,0,0
3121,1,4,monsters,Goblin_4,14,4,16,8,2,1,0,0,0
3121,1,4,party,Fighter,16,3,10,0,1,0,0,0,0
3121,1,4,party,Ranger,16,2,39,0,3,2,0,1,7
3121,1,4,party,Rogue,13,5,31,24,2,0,1,0,0
3122,1,7,monsters,Bugbear,3,8,14,33,1,0,0,0,0
3122,1,7,monsters,Goblin_1,21,1,12,13,2,1,0,0,0
3122,1,7,monsters,Goblin_2,12,5,18,8,3,0,0,0,0
3122,1,7,monsters,Goblin_3,8,7,14,17,2,0,0,0,0
3122,1,7,monsters,Goblin_4,21,2,21,13,4,1,0,0,0
3122,1,7,party,Fighter,18,4,66,19,7,2,0,0,0
3122,1,7,party,Ranger,18,3,0,26,0,0,0,1,0
3122,1,7,party,Rogue,8,6,18,34,1,0,1,0,0
3123,1,7,monsters,Bugbear,19,1,8,31,1,0,0,0,0
3123,1,7,monsters,Goblin_1,10,7,4,11,1,1,0,0,0
3123,1,7,monsters,Goblin_2,18,4,12,8,2,0,0,0,0
3123,1,7,monsters,Goblin_3,6,8,15,11,3,0,0,0,0
3123,1,7,monsters,Goblin_4,16,5,9,14,1,1,0,0,0
3123,1,7,party,Fighter,15,6,21,0,2,0,0,0,0
3123,1,7,party,Ranger,18,3,33,21,4,1,0,1,0
3123,1,7,party,Rogue,18,2,21,27,2,1,0,0,0
3124,1,7,monsters,Bugbear,7,8,12,35,1,0,0,0,0
3124,1,7,monsters,Goblin_1,11,6,4,10,1,0,0,0,0
3124,1,7,monsters,Goblin_2,18,3,15,10,2,0,0,0,0
3124,1,7,monsters,Goblin_3,12,5,8,7,2,0,0,0,0
3124,1,7,monsters,Goblin_4,9,7,17,9,3,0,0,0,0
3124,1,7,party,Fighter,22,2,30,4,4,0,0,0,0
3124,1,7,party,Ranger,22,1,30,27,3,0,0,1,2
3124,1,7,party,Rogue,17,4,11,25,1,0,1,0,0
3125,1,4,monsters,Bugbear,22,1,11,33,1,0,0,0,0
3125,1,4,monsters,Goblin_1,14,4,0,10,0,0,0,0,0
3125,1,4,monsters,Goblin_2,4,8,0,18,0,0,0,0,0
3125,1,4,monsters,Goblin_3,18,3,6,9,1,0,0,0,0
3125,1,4,monsters,Goblin_4,12,6,9,17,2,0,0,0,0
3125,1,4,party,Fighter,21,2,58,0,4,4,0,0,0
3125,1,4,party,Ranger,6,7,29,4,3,0,0,1,3
3125,1,4,party,Rogue,12,5,0,22,0,0,0,0,0
3126,0,7,monsters,Bugbear,4,8,0,28,0,0,0,0,0
3126,0,7,monsters,Goblin_1,7,3,8,15,1,0,0,0,0
3126,0,7,monsters,Goblin_2,4,7,29,5,5,1,0,0,0
3126,0,7,monsters,Goblin_3,17,2,29,0,5,0,0,0,0
3126,0,7,monsters,Goblin_4,20,1,14,0,2,0,0,0,0
3126,0,7,party,Fighter,4,6,24,28,3,1,0,0,0
3126,0,7,party,Ranger,4,5,24,31,2,0,0,1,7
3126,0,7,party,Rogue,5,4,0,21,0,0,0,0,0
3127,1,8,monsters,Bugbear,17,2,0,28,0,0,0,0,0
3127,1,8,monsters,Goblin_1,4,8,8,7,1,0,0,0,0
3127,1,8,monsters,Goblin_2,6,6,20,12,4,0,0,0,0
3127,1,8,monsters,Goblin_3,14,4,16,7,3,0,0,0,0
3127,1,8,monsters,Goblin_4,4,7,21,7,3,1,0,0,0
3127,1,8,party,Fighter,12,5,43,14,6,1,0,0,0
3127,1,8,party,Ranger,14,3,0,28,0,0,0,1,0
3127,1,8,party,Rogue,17,1,18,23,1,0,1,0,0
3128,1,6,monsters,Bugbear,5,8,5,31,1,0,0,0,0
3128,1,6,monsters,Goblin_1,16,3,5,7,1,0,0,0,0
3128,1,6,monsters,Goblin_2,20,1,0,7,0,0,0,0,0
3128,1,6,monsters,Goblin_3,13,4,7,9,1,0,0,0,0
3128,1,6,monsters,Goblin_4,6,6,25,11,3,1,0,0,0
3128,1,6,party,Fighter,5,7,16,0,2,0,0,0,0
3128,1,6,party,Ranger,6,5,21,20,2,0,0,1,6
3128,1,6,party,Rogue,18,2,28,22,3,0,1,0,0
3129,1,4,monsters,Bugbear,7,5,0,29,0,0,0,0,0
3129,1,4,monsters,Goblin_1,5,7,0,10,0,0,0,0,0
3129,1,4,monsters,Goblin_2,6,6,0,10,0,0,0,0,0
3129,1,4,monsters,Goblin_3,18,1,11,9,2,0,0,0,0
3129,1,4,monsters,Goblin_4,3,8,11,9,2,0,0,0,0
3129,1,4,party,Fighter,9,4,15,0,2,0,0,0,0
3129,1,4,party,Ranger,9,3,21,0,3,0,0,1,2
3129,1,4,party,Rogue,12,2,31,22,3,0,1,0,0
3130,0,8,monsters,Bugbear,8,7,0,31,0,0,0,0,0
3130,0,8,monsters,Goblin_1,19,2,26,12,5,1,0,0,0
3130,0,8,monsters,Goblin_2,3,8,20,7,3,0,0,0,0
3130,0,8,monsters,Goblin_3,10,6,13,0,2,0,0,0,0
3130,0,8,monsters,Goblin_4,13,4,19,0,2,1,0,0,0
3130,0,8,party,Fighter,17,3,29,28,4,0,0,0,0
3130,0,8,party,Ranger,23,1,5,25,1,0,0,1,1
3130,0,8,party,Rogue,12,5,16,25,1,1,1,0,0
3131,1,4,monsters,Bugbear,3,8,0,29,0,0,0,0,0
3131,1,4,monsters,Goblin_1,6,6,0,11,0,0,0,0,0
3131,1,4,monsters,Goblin_2,20,2,0,11,0,0,0,0,0
3131,1,4,monsters,Goblin_3,5,7,6,17,1,1,0,0,0
3131,1,4,monsters,Goblin_4,20,3,7,7,1,0,0,0,0
3131,1,4,party,Fighter,13,5,22,0,2,1,0,0,0
3131,1,4,party,Ranger,20,1,38,0,3,1,0,1,4
3131,1,4,party,Rogue,17,4,15,13,1,0,1,0,0
3132,0,4,monsters,Bugbear,18,4,50,25,4,0,0,0,0
3132,0,4,monsters,Goblin_1,21,2,12,0,2,0,0,0,0
3132,0,4,monsters,Goblin_2,8,6,0,0,0,0,0,0,0
3132,0,4,monsters,Goblin_3,8,7,12,0,2,0,0,0,0
3132,0,4,monsters,Goblin_4,15,5,6,0,1,1,0,0,0
3132,0,4,party,Fighter,20,3,11,29,2,0,0,0,0
3132,0,4,party,Ranger,21,1,14,27,1,0,0,1,6
3132,0,4,party,Rogue,6,8,0,24,0,0,0,0,0
3133,1,3,monsters,Bugbear,21,1,0,29,0,0,0,0,0
3133,1,3,monsters,Goblin_1,13,5,7,13,1,0,0,0,0
3133,1,3,monsters,Goblin_2,13,6,0,7,0,0,0,0,0
3133,1,3,monsters,Goblin_3,5,8,4,11,1,0,0,0,0
3133,1,3,monsters,Goblin_4,17,2,4,8,1,0,0,0,0
3133,1,3,party,Fighter,14,4,8,0,1,0,0,0,0
3133,1,3,party,Ranger,12,7,36,0,2,1,0,1,11
3133,1,3,party,Rogue,14,3,24,15,2,1,0,0,0
3134,1,7,monsters,Bugbear,9,5,10,28,1,0,0,0,0
3134,1,7,monsters,Goblin_1,4,8,9,9,1,1,0,0,0
3134,1,7,monsters,Goblin_2,8,7,19,9,3,0,0,0,0
3134,1,7,monsters,Goblin_3,19,2,24,7,3,2,0,0,0
3134,1,7,monsters,Goblin_4,21,1,4,16,1,0,0,0,0
3134,1,7,party,Fighter,12,3,32,14,3,1,0,0,0
3134,1,7,party,Ranger,11,4,21,27,2,1,0,1,1
3134,1,7,party,Rogue,8,6,16,25,1,1,0,0,0
3135,1,9,monsters,Bugbear,12,6,0,37,0,0,0,0,0
3135,1,9,monsters,Goblin_1,14,5,7,11,1,1,0,0,0
3135,1,9,monsters,Goblin_2,5,8,5,9,1,1,0,0,0
3135,1,9,monsters,Goblin_3,15,4,17,10,3,0,0,0,0
3135,1,9,monsters,Goblin_4,18,2,19,11,4,0,0,0,0
3135,1,9,party,Fighter,22,1,41,0,5,1,0,0,0
3135,1,9,party,Ranger,15,3,33,27,4,0,0,1,6
3135,1,9,party,Rogue,9,7,4,21,1,0,0,0,0
3136,0,11,monsters,Bugbear,8,5,0,31,0,0,0,0,0
3136,0,11,monsters,Goblin_1,4,7,15,10,2,0,0,0,0
3136,0,11,monsters,Goblin_2,11,3,26,15,5,0,0,0,0
3136,0,11,monsters,Goblin_3,3,8,20,19,3,1,0,0,0
3136,0,11,monsters,Goblin_4,9,4,23,0,3,1,0,0,0
3136,0,11,party,Fighter,7,6,53,32,6,1,0,0,0
3136,0,11,party,Ranger,22,1,5,31,1,0,0,1,0
3136,0,11,party,Rogue,17,2,17,21,1,0,1,0,0
3137,1,8,monsters,Bugbear,19,2,0,34,0,0,0,0,0
3137,1,8,monsters,Goblin_1,3,8,14,11,2,0,0,0,0
3137,1,8,monsters,Goblin_2,8,6,11,13,2,0,0,0,0
3137,1,8,monsters,Goblin_3,3,7,11,14,2,0,0,0,0
3137,1,8,monsters,Goblin_4,8,5,25,9,4,1,0,0,0
3137,1,8,party,Fighter,18,3,48,10,6,1,0,0,0
3137,1,8,party,Ranger,23,1,22,25,2,0,0,1,5
3137,1,8,party,Rogue,15,4,11,26,2,0,0,0,0
3138,1,3,monsters,Bugbear,7,8,0,31,0,0,0,0,0
3138,1,3,monsters,Goblin_1,10,5,0,8,0,0,0,0,0
3138,1,3,monsters,Goblin_2,9,6,11,17,2,0,0,0,0
3138,1,3,monsters,Goblin_3,19,2,0,11,0,0,0,0,0
3138,1,3,monsters,Goblin_4,15,4,6,8,1,0,0,0,0
3138,1,3,party,Fighter,7,7,31,0,3,1,0,0,0
3138,1,3,party,Ranger,18,3,11,0,1,0,0,1,6
3138,1,3,party,Rogue,21,1,33,17,3,0,1,0,0
3139,0,7,monsters,Bugbear,15,4,10,24,2,0,0,0,0
3139,0,7,monsters,Goblin_1,3,8,26,0,5,0,0,0,0
3139,0,7,monsters,Goblin_2,4,7,21,0,4,1,0,0,0
3139,0,7,monsters,Goblin_3,21,1,5,0,1,0,0,0,0
3139,0,7,monsters,Goblin_4,17,2,20,0,3,2,0,0,0
3139,0,7,party,Fighter,13,5,9,32,1,0,0,0,0
3139,0,7,party,Ranger,16,3,9,27,1,0,0,1,2
3139,0,7,party,Rogue,9,6,6,23,1,0,0,0,0
3140,0,5,monsters,Bugbear,20,1,10,27,1,0,0,0,0
3140,0,5,monsters,Goblin_1,11,5,4,0,1,0,0,0,0
3140,0,5,monsters,Goblin_2,3,8,20,0,3,0,0,0,0
3140,0,5,monsters,Goblin_3,9,6,23,0,4,0,0,0,0
3140,0,5,monsters,Goblin_4,15,4,23,0,3,0,0,0,0
3140,0,5,party,Fighter,4,7,11,29,1,1,0,0,0
3140,0,5,party,Ranger,15,3,6,25,1,0,0,1,2
3140,0,5,party,Rogue,17,2,10,26,2,0,0,0,0
3141,0,4,monsters,Bugbear,11,6,11,13,2,0,0,0,0
3141,0,4,monsters,Goblin_1,12,5,23,0,4,0,0,0,0
3141,0,4,monsters,Goblin_2,5,8,23,0,3,0,0,0,0
3141,0,4,monsters,Goblin_3,19,2,21,0,3,1,0,0,0
3141,0,4,monsters,Goblin_4,13,4,8,0,2,0,0,0,0
3141,0,4,party,Fighter,16,3,0,32,0,0,0,0,0
3141,0,4,party,Ranger,22,1,13,31,2,0,0,1,3
3141,0,4,party,Rogue,10,7,0,23,0,0,0,0,0
3142,0,6,monsters,Bugbear,22,1,11,32,1,0,0,0,0
3142,0,6,monsters,Goblin_1,7,6,8,0,1,0,0,0,0
3142,0,6,monsters,Goblin_2,15,5,23,0,3,1,0,0,0
3142,0,6,monsters,Goblin_3,19,3,26,0,3,1,0,0,0
3142,0,6,monsters,Goblin_4,3,8,13,0,2,1,0,0,0
3142,0,6,party,Fighter,7,7,8,30,1,0,0,0,0
3142,0,6,party,Ranger,19,2,24,27,2,0,0,1,7
3142,0,6,party,Rogue,16,4,0,24,0,0,0,0,0
3143,1,7,monsters,Bugbear,20,4,0,39,0,0,0,0,0
3143,1,7,monsters,Goblin_1,21,3,13,9,2,0,0,0,0
3143,1,7,monsters,Goblin_2,14,7,5,7,1,0,0,0,0
3143,1,7,monsters,Goblin_3,22,2,6,15,1,0,0,0,0
3143,1,7,monsters,Goblin_4,15,6,34,9,5,1,0,0,0
3143,1,7,party,Fighter,22,1,41,5,5,1,0,0,0
3143,1,7,party,Ranger,18,5,38,30,3,0,0,1,11
3143,1,7,party,Rogue,4,8,0,23,0,0,0,0,0
3144,0,5,monsters,Bugbear,21,1,61,0,4,1,0,0,0
3144,0,5,monsters,Goblin_1,17,2,3,0,1,0,0,0,0
3144,0,5,monsters,Goblin_2,6,7,9,0,1,1,0,0,0
3144,0,5,monsters,Goblin_3,6,8,4,0,1,0,0,0,0
3144,0,5,monsters,Goblin_4,14,5,7,0,2,0,0,0,0
3144,0,5,party,Fighter,13,6,0,33,0,0,0,0,0
3144,0,5,party,Ranger,15,3,0,29,0,0,0,1,0
3144,0,5,party,Rogue,14,4,0,22,0,0,0,0,0
3145,1,8,monsters,Bugbear,20,2,10,36,1,0,0,0,0
3145,1,8,monsters,Goblin_1,8,7,5,11,1,0,0,0,0
3145,1,8,monsters,Goblin_2,4,8,0,7,0,0,0,0,0
3145,1,8,monsters,Goblin_3,16,5,15,17,3,0,0,0,0
3145,1,8,monsters,Goblin_4,14,6,27,9,4,1,0,0,0
3145,1,8,party,Fighter,20,1,42,9,5,1,0,0,0
3145,1,8,party,Ranger,17,3,33,26,3,0,0,1,5
3145,1,8,party,Rogue,16,4,5,22,1,0,0,0,0
3146,1,4,monsters,Bugbear,16,3,0,27,0,0,0,0,0
3146,1,4,monsters,Goblin_1,8,5,10,9,2,0,0,0,0
3146,1,4,monsters,Goblin_2,16,4,14,11,2,0,0,0,0
3146,1,4,monsters,Goblin_3,7,6,7,8,1,0,0,0,0
3146,1,4,monsters,Goblin_4,5,8,10,9,2,0,0,0,0
3146,1,4,party,Fighter,7,7,25,0,3,0,0,0,0
3146,1,4,party,Ranger,20,1,20,19,2,0,0,1,0
3146,1,4,party,Rogue,17,2,19,22,1,1,1,0,0
3147,1,11,monsters,Bugbear,19,4,9,30,1,0,0,0,0
3147,1,11,monsters,Goblin_1,14,5,5,9,1,0,0,0,0
3147,1,11,monsters,Goblin_2,10,7,13,8,2,0,0,0,0
3147,1,11,monsters,Goblin_3,6,8,15,8,2,0,0,0,0
3147,1,11,monsters,Goblin_4,21,2,23,16,3,1,0,0,0
3147,1,11,party,Fighter,20,3,43,16,5,1,0,0,0
3147,1,11,party,Ranger,12,6,18,28,2,0,0,1,1
3147,1,11,party,Rogue,22,1,10,21,1,0,1,0,0
3148,1,9,monsters,Bugbear,19,3,11,48,1,0,0,0,0
3148,1,9,monsters,Goblin_1,22,1,8,8,2,0,0,0,0
3148,1,9,monsters,Goblin_2,9,6,14,9,3,0,0,0,0
3148,1,9,monsters,Goblin_3,8,7,19,8,4,0,0,0,0
3148,1,9,monsters,Goblin_4,22,2,4,7,1,0,0,0,0
